gid	sym
102642701	LOC102642701
104110	Adcy4
110326	Tas1r1
110876	Scn2a1
110886	Gabra5
112408	Tas2r116
11418	Asic2
11512	Adcy6
11514	Adcy8
12286	Cacna1a
12288	Cacna1c
12496	Entpd2
12671	Chrm3
14394	Gabra1
14395	Gabra2
14396	Gabra3
14397	Gabra4
14399	Gabra6
14695	Gnb3
14816	Grm1
15550	Htr1a
15551	Htr1b
15552	Htr1d
15557	Htr1f
15561	Htr3a
16440	Itpr3
16529	Kcnk5
18441	P2ry1
18573	Pde1a
18574	Pde1b
18575	Pde1c
18747	Prkaca
18749	Prkacb
20269	Scn3a
20274	Scn9a
20276	Scnn1a
20277	Scnn1b
20278	Scnn1g
228139	P2rx3
231602	P2rx2
242425	Gabbr2
242851	Gnat3
244646	Pkd1l3
268934	Grm4
277899	Gm725
329064	Pkd2l1
330953	Hcn4
353148	Tas2r139
353165	Tas2r136
353166	Tas2r117
353167	Tas2r123
353325	Tas2r115
387339	Tas2r102
387340	Tas2r104
387341	Tas2r106
387342	Tas2r107
387343	Tas2r109
387344	Tas2r110
387345	Tas2r113
387346	Tas2r114
387347	Tas2r118
387348	Tas2r120
387349	Tas2r121
387351	Tas2r124
387352	Tas2r125
387353	Tas2r126
387354	Tas2r129
387355	Tas2r130
387356	Tas2r131
387511	Tas2r134
387512	Tas2r135
387513	Tas2r138
387514	Tas2r143
387515	Tas2r144
387616	Tas2r140
54393	Gabbr1
546729	Calhm1
56843	Trpm5
57014	Htr3b
57252	Tas2r105
57253	Tas2r108
57254	Tas2r119
57385	P2ry4
574417	Tas2r137
630845	Tas2r122
64337	Gng13
667992	Tas2r103
83770	Tas1r2
83771	Tas1r3
