gid	sym
100043507	Gm15776
100503710	Gm5741
102641276	LOC102641276
104110	Adcy4
104111	Adcy3
108058	Camk2d
11512	Adcy6
11513	Adcy7
11514	Adcy8
11515	Adcy9
11517	Adcyap1r1
12288	Cacna1c
12289	Cacna1d
12291	Cacna1g
12313	Calm1
12314	Calm2
12315	Calm3
12322	Camk2a
12323	Camk2b
12325	Camk2g
12912	Creb1
14281	Fos
14677	Gnai1
14678	Gnai2
14679	Gnai3
14681	Gnao1
14682	Gnaq
14683	Gnas
14688	Gnb1
14693	Gnb2
14695	Gnb3
14696	Gnb4
14697	Gnb5
14699	Gngt1
14700	Gng10
14701	Gng12
14702	Gng2
14704	Gng3
14706	Gng4
14707	Gng5
14708	Gng7
14709	Gng8
14710	Gngt2
14799	Gria1
14800	Gria2
14802	Gria4
14810	Grin1
14811	Grin2a
14812	Grin2b
14813	Grin2c
14814	Grin2d
16438	Itpr1
16440	Itpr3
16519	Kcnj3
16521	Kcnj5
16522	Kcnj6
16524	Kcnj9
17773	Mtnr1a
18125	Nos1
18626	Per1
18627	Per2
18628	Per3
18747	Prkaca
18749	Prkacb
18750	Prkca
18751	Prkcb
18752	Prkcg
18795	Plcb1
18796	Plcb2
18797	Plcb3
18798	Plcb4
19091	Prkg1
19092	Prkg2
19416	Rasd1
20190	Ryr1
20191	Ryr2
20192	Ryr3
210044	Adcy2
224129	Adcy5
234889	Gucy1a2
239134	Gucy1b2
239556	Cacna1i
244701	Mtnr1b
26413	Mapk1
26417	Mapk3
271639	Adcy10
432530	Adcy1
494124	Calm5
53623	Gria3
54195	Gucy1b3
58226	Cacna1h
60596	Gucy1a3
64337	Gng13
66066	Gng11
70405	Calml3
70729	Nos1ap
73086	Rps6ka5
80796	Calm4
