gid	sym
100705	Acacb
105242493	LOC105242493
105787	Prkaa1
108079	Prkaa2
108097	Prkab2
108099	Prkag2
109648	Npy
11450	Adipoq
11604	Agrp
11651	Akt1
11652	Akt2
12491	Cd36
12675	Chuk
12702	Socs3
12894	Cpt1a
12895	Cpt1b
14081	Acsl1
14377	G6pc
14378	G6pc2
16150	Ikbkb
16151	Ikbkg
16367	Irs1
16369	Irs3
16370	Irs4
16452	Jak2
16846	Lep
16847	Lepr
18033	Nfkb1
18035	Nfkbia
18036	Nfkbib
18037	Nfkbie
18534	Pck1
18761	Prkcq
18976	Pomc
19013	Ppara
19017	Ppargc1a
19079	Prkab1
19082	Prkag1
19247	Ptpn11
19697	Rela
20181	Rxra
20182	Rxrb
20183	Rxrg
20525	Slc2a1
20528	Slc2a4
207565	Camkk2
20848	Stat3
20869	Stk11
216739	Acsl6
21926	Tnf
21937	Tnfrsf1a
21938	Tnfrsf1b
22030	Traf2
23797	Akt3
241113	Prkag3
26414	Mapk10
26419	Mapk8
26420	Mapk9
328845	Acsbg2
384783	Irs2
433256	Acsl5
50790	Acsl4
55984	Camkk1
56717	Mtor
68401	G6pc3
68465	Adipor2
71609	Tradd
72674	Adipor1
74205	Acsl3
74551	Pck2
78070	Cpt1c
78625	1700061G19Rik
94180	Acsbg1
