gid	sym
104418	Dgkz
107650	Pi4kb
108083	Pip4k2b
110197	Dgkg
110524	Dgkq
110911	Cds2
114663	Impa2
114875	Plcz1
117150	Pip4k2c
12313	Calm1
12314	Calm2
12315	Calm3
13139	Dgka
16329	Inpp1
16330	Inpp5b
16331	Inpp5d
16332	Inppl1
16438	Itpr1
16439	Itpr2
16440	Itpr3
170749	Mtmr4
170835	Inpp5j
17772	Mtm1
18704	Pik3c2a
18705	Pik3c2g
18706	Pik3ca
18707	Pik3cd
18708	Pik3r1
18709	Pik3r2
18710	Pik3r3
18711	Pikfyve
18717	Pip5k1c
18718	Pip4k2a
18719	Pip5k1b
18720	Pip5k1a
18750	Prkca
18751	Prkcb
18752	Prkcg
18795	Plcb1
18796	Plcb2
18797	Plcb3
18798	Plcb4
18799	Plcd1
18802	Plcd4
18803	Plcg1
19062	Inpp5k
19211	Pten
212111	Inpp5a
217480	Dgkb
217837	Itpk1
219024	Tmem55b
219135	Mtmr6
224020	Pi4ka
225326	Pik3c3
227333	Dgkd
227399	Ppip5k2
228550	Itpka
233011	Itpkc
234515	Inpp4b
234779	Plcg2
240752	Pik3c2b
242291	Impad1
269180	Inpp4a
271424	Ip6k3
27399	Ip6k1
30955	Pik3cg
320127	Dgki
320207	Pik3r5
320404	Itpkb
320634	Ocrl
327655	Ppip5k1
331374	Dgkk
380921	Dgkh
494124	Calm5
52858	Cdipt
53332	Mtmr1
54384	Mtmr7
55980	Impa1
56077	Dgke
67073	Pi4k2b
69718	Ipmk
70405	Calml3
72469	Plcd3
72519	Tmem55a
74055	Plce1
74302	Mtmr3
74596	Cds1
74769	Pik3cb
75678	Ippk
76500	Ip6k2
77116	Mtmr2
80796	Calm4
84095	Pi4k2a
97287	Mtmr14
