gid	sym
100019	Mdn1
100862468	LOC100862468
101592	Efl1
102216272	Ak6
102462	Imp3
102614	Rpp25
102641332	LOC102641332
102643269	LOC102643269
103573	Xpo1
104444	Rexo2
105372	Utp15
110816	Pwp2
117109	Pop5
12995	Csnk2a1
13000	Csnk2a2
13001	Csnk2b
14000	Drosha
14113	Fbl
14791	Emg1
16418	Eif6
170722	Nxf7
17724	Rnr1
17725	Rnr2
19384	Ran
19428	Rasl2-9
195434	Utp14b
20826	Nhp2l1
208366	Rpp40
213773	Tbl3
213895	Bms1
21453	Tcof1
216987	Utp6
217109	Utp18
21771	Cirh1a
217995	Heatr1
224092	Lsg1
225348	Wdr36
227522	Rpp38
230082	Nol6
230737	Gnl2
237082	Nxt2
237107	Gnl3l
237730	Fbll1
24127	Xrn1
24128	Xrn2
245474	Dkc1
245610	Nxf3
269470	Wdr3
27993	Imp4
30877	Gnl3
434234	2610020H08Rik
52530	Nhp2
53319	Nxf1
54364	Rpp30
55989	Nop58
56488	Nxt1
57815	Spata5
59028	Rcl1
66161	Pop4
66181	Nop10
66711	Sbds
66932	Rexo1
67045	Riok2
67134	Nop56
67459	Nvl
67619	Nob1
67724	Pop1
67973	Mphosph10
68147	Gar1
68272	Rbm28
69237	Gtpbp4
69961	Rpp25l
71340	Riok1
72515	Wdr43
72554	Utp14a
73674	Wdr75
73736	Fcf1
74097	Pop7
74778	Rrp7a
75471	1700009N14Rik
83454	Nxf2
97112	Nmd3
98956	Nat10
