gid	sym
102642252	LOC102642252
104099	Itga9
104110	Adcy4
104111	Adcy3
105243590	LOC105243590
109700	Itga1
11461	Actb
11464	Actc1
11465	Actg1
11512	Adcy6
11513	Adcy7
11514	Adcy8
11515	Adcy9
11554	Adrb1
11938	Atp2a2
12288	Cacna1c
12289	Cacna1d
12292	Cacna1s
12293	Cacna2d1
12294	Cacna2d3
12295	Cacnb1
12296	Cacnb2
12297	Cacnb3
12298	Cacnb4
12299	Cacng1
12300	Cacng2
13138	Dag1
13346	Des
13405	Dmd
13726	Emd
140723	Cacng5
140781	Myh7
14683	Gnas
16000	Igf1
16398	Itga2
16399	Itga2b
16400	Itga3
16401	Itga4
16402	Itga5
16403	Itga6
16404	Itga7
16410	Itgav
16412	Itgb1
16416	Itgb3
16419	Itgb5
16420	Itgb6
16421	Itgb7
16773	Lama2
16905	Lmna
17868	Mybpc3
17888	Myh6
17897	Myl3
17906	Myl2
18747	Prkaca
18749	Prkacb
18821	Pln
192897	Itgb4
20191	Ryr2
20391	Sgca
20541	Slc8a1
210044	Adcy2
213119	Itga10
21803	Tgfb1
21808	Tgfb2
21809	Tgfb3
21924	Tnnc1
21926	Tnf
21954	Tnni3
21956	Tnnt2
22003	Tpm1
22004	Tpm2
22138	Ttn
224129	Adcy5
24051	Sgcb
24052	Sgcd
24053	Sgcg
241226	Itga8
319480	Itga11
319734	Cacna2d4
320910	Itgb8
326618	Tpm4
432530	Adcy1
54376	Cacng3
54377	Cacng4
54378	Cacng6
54652	Cacna1f
56808	Cacna2d2
59069	Tpm3
81904	Cacng7
81905	Cacng8
