gid	sym
104099	Itga9
109700	Itga1
114249	Npnt
11603	Agrn
12491	Cd36
12505	Cd44
12643	Chad
12824	Col2a1
12826	Col4a1
12827	Col4a2
12828	Col4a3
12829	Col4a4
12830	Col4a5
12833	Col6a1
12834	Col6a2
12835	Col6a3
12839	Col9a1
12840	Col9a2
12841	Col9a3
12842	Col1a1
12843	Col1a2
12845	Comp
13138	Dag1
14268	Fn1
14723	Gp1ba
14724	Gp1bb
14729	Gp5
15366	Hmmr
15530	Hspg2
15891	Ibsp
16398	Itga2
16399	Itga2b
16400	Itga3
16401	Itga4
16402	Itga5
16403	Itga6
16404	Itga7
16410	Itgav
16412	Itgb1
16416	Itgb3
16419	Itgb5
16420	Itgb6
16421	Itgb7
16423	Cd47
16772	Lama1
16773	Lama2
16774	Lama3
16775	Lama4
16776	Lama5
16777	Lamb1
16779	Lamb2
16780	Lamb3
16782	Lamc2
192897	Itgb4
19699	Reln
20750	Spp1
20969	Sdc1
20971	Sdc4
213119	Itga10
21825	Thbs1
21826	Thbs2
21827	Thbs3
21828	Thbs4
21923	Tnc
21960	Tnr
22370	Vtn
22371	Vwf
226519	Lamc1
23928	Lamc3
241226	Itga8
243816	Gp6
245026	Col6a6
319480	Itga11
320910	Itgb8
329278	Tnn
54368	Gp9
64051	Sv2a
64176	Sv2b
665033	Col6a5
68553	Col6a4
75209	Sv2c
81877	Tnxb
94216	Col4a6
